index	count	name
419.0	7.0	E030026E10Rik
420.0	12.0	Gm43668
421.0	5.0	Gm43696
422.0	15.0	A930036I15Rik
423.0	8.0	Wdr46-ps
424.0	5.0	Gm43065
425.0	5.0	C230096K16Rik
426.0	9.0	Gm43593
427.0	6.0	Gm42790
428.0	3.0	A930005G22Rik
429.0	13.0	G630022F23Rik
430.0	8.0	Gm44093
431.0	9.0	Gm44386
432.0	14.0	Gm43980
433.0	10.0	Gm44428
434.0	4.0	Gm44745
435.0	5.0	4833411C07Rik
436.0	3.0	E230032D23Rik
437.0	19.0	Gm4032
438.0	2.0	Gm45777
439.0	15.0	Gm48740
