index	count	name
76.0	0.0	Etv4
77.0	2.0	Dhx58
78.0	1.0	Cyth3
79.0	2.0	Gpx3
80.0	0.0	Ypel2
81.0	0.0	Appbp2
82.0	0.0	Cenpv
83.0	0.0	Dusp14
84.0	0.0	Fdxr
85.0	2.0	Chtf18
86.0	0.0	Etnppl
87.0	0.0	Ahr
88.0	0.0	Gdpd2
89.0	0.0	Tlcd1
90.0	0.0	Tmc4
91.0	2.0	Syne4
92.0	2.0	Ccdc170
93.0	0.0	Prep
94.0	0.0	Perp
95.0	2.0	Mgat4c
96.0	0.0	Pde7b
97.0	0.0	Slc29a3
98.0	0.0	Egfr
99.0	0.0	Lgr5
100.0	0.0	Slc1a4
101.0	0.0	Best3
102.0	0.0	Ltc4s
103.0	0.0	Cdkl3
104.0	0.0	Gatsl3
105.0	3.0	Pgam2
106.0	0.0	Fam20a
107.0	2.0	Adap2
108.0	0.0	Nf1
109.0	1.0	Grin2c
110.0	0.0	Pld2
111.0	0.0	Scrn2
112.0	0.0	Cfap52
113.0	0.0	Kat2a
114.0	0.0	Tmem101
115.0	0.0	Adam11
116.0	0.0	Spata7
117.0	0.0	1110008L16Rik
118.0	0.0	Sav1
119.0	0.0	Rgs6
120.0	2.0	Dpf3
121.0	0.0	Gli3
122.0	0.0	Elovl2
123.0	0.0	Nol8
124.0	0.0	Adcy2
125.0	0.0	Cep72
126.0	2.0	Pde8b
127.0	0.0	Elovl7
128.0	0.0	Pde4d
129.0	2.0	Cenpk
130.0	0.0	Rgs7bp
131.0	0.0	Nid2
132.0	0.0	Ecd
133.0	0.0	Mss51
134.0	2.0	Bmp4
135.0	0.0	Galnt15
136.0	2.0	Nufip1
137.0	0.0	Ccdc25
138.0	0.0	Gpc5
139.0	0.0	Ednrb
140.0	0.0	Cldn10
141.0	2.0	Rab2b
142.0	0.0	Pdzd2
143.0	2.0	Npr3
144.0	1.0	Cideb
145.0	0.0	Zfpm2
146.0	0.0	Cdh10
147.0	2.0	Col14a1
148.0	0.0	Nell2
149.0	0.0	Shisa9
150.0	0.0	Nectin3
151.0	2.0	Lmln
152.0	2.0	Maats1
153.0	2.0	Adamts1
154.0	0.0	Fmnl3
155.0	0.0	Gm853
156.0	0.0	Serinc2
157.0	2.0	Gabrr2
158.0	2.0	Celsr3
159.0	2.0	Tiam2
160.0	1.0	Zscan10
161.0	0.0	Cenpq
162.0	2.0	Rsph9
163.0	0.0	Bysl
164.0	0.0	Cbs
165.0	2.0	Rfx2
166.0	2.0	Anks1
167.0	2.0	Pdzph1
168.0	0.0	Nudt12
169.0	0.0	Ccny
170.0	1.0	Kifc5b
171.0	2.0	Cdh2
172.0	0.0	Lims2
173.0	0.0	Pggt1b
174.0	1.0	Psmg2
175.0	0.0	Sall3
176.0	1.0	C330018D20Rik
177.0	0.0	Rab3il1
178.0	0.0	Ms4a6d
179.0	0.0	Trpm6
180.0	0.0	Sac3d1
181.0	0.0	Tnfrsf25
182.0	1.0	Pold4
183.0	0.0	Pip5k1b
184.0	2.0	Slc29a2
185.0	0.0	Papss2
186.0	0.0	Peli3
187.0	0.0	Efhc2
188.0	0.0	Hspa12a
189.0	0.0	Cenpx
190.0	1.0	Slc16a3
191.0	2.0	Scd3
192.0	0.0	Poll
193.0	0.0	Fam120c
194.0	0.0	Baiap2
195.0	0.0	Gli1
196.0	0.0	Phkg1
197.0	1.0	Cbx8
198.0	0.0	Mettl26
199.0	2.0	Homer2
200.0	1.0	Unc5a
201.0	2.0	Mybl1
202.0	0.0	Nrp2
203.0	0.0	Fam135a
204.0	2.0	Gpr35
205.0	2.0	Slc35f5
206.0	0.0	Epb41l5
207.0	2.0	Cd55
208.0	0.0	Gpr37l1
209.0	0.0	Rgs7
210.0	1.0	Mnda
211.0	0.0	Cfap45
212.0	2.0	Uck2
213.0	0.0	Astn1
214.0	0.0	Usf1
215.0	2.0	Cfap126
216.0	2.0	Pfkfb3
217.0	0.0	Coq4
218.0	0.0	Ak8
219.0	0.0	Dolpp1
220.0	0.0	Stom
221.0	0.0	Lpcat4
222.0	0.0	Sema6d
223.0	2.0	Lrp4
224.0	0.0	Knstrn
225.0	0.0	Fahd2a
226.0	0.0	Il1a
227.0	2.0	Ccdc39
228.0	0.0	Spata5
229.0	2.0	P2ry1
230.0	2.0	Nmd3
231.0	0.0	Vangl1
232.0	0.0	Ptgfrn
233.0	2.0	Gstm4
234.0	2.0	Slc16a4
235.0	2.0	Col11a1
236.0	0.0	Tdo2
237.0	0.0	Alpk1
238.0	1.0	Ifi44
239.0	1.0	Mettl14
240.0	0.0	F3
241.0	0.0	Tmem56
242.0	0.0	Mttp
243.0	0.0	Ddah1
244.0	0.0	Aldob
245.0	1.0	Smim27
246.0	0.0	Unc13b
247.0	0.0	Sh3gl2
248.0	0.0	Gpx7
249.0	0.0	Ppcs
250.0	0.0	Mfsd2a
251.0	2.0	Vwa5b1
252.0	0.0	Fabp3
253.0	0.0	Adgrb2
254.0	2.0	Csmd2
255.0	0.0	Extl1
256.0	0.0	Sesn2
257.0	0.0	Cd38
258.0	1.0	5730480H06Rik
259.0	0.0	Sorcs2
260.0	0.0	Sel1l3
261.0	2.0	Chrna9
262.0	1.0	Guf1
263.0	0.0	Sparcl1
264.0	2.0	Tctn2
265.0	0.0	Acad10
266.0	2.0	Ift81
267.0	2.0	Morn3
268.0	2.0	Gpc2
269.0	2.0	Rbm19
270.0	3.0	Rasl11a
271.0	2.0	Auts2
272.0	2.0	Ssmem1
273.0	1.0	Cep41
274.0	0.0	Adamts9
275.0	0.0	Wnt7a
276.0	0.0	Klrg1
277.0	2.0	Clec1b
278.0	2.0	Dusp16
279.0	0.0	Creld1
280.0	2.0	Tmtc1
281.0	1.0	Slc6a11
282.0	0.0	Slc6a1
283.0	0.0	Mark4
284.0	0.0	Ttyh1
285.0	0.0	Pak4
286.0	2.0	Rab30
287.0	0.0	Dnajb13
288.0	1.0	Nupr1
289.0	1.0	Ears2
290.0	2.0	Vwa3a
291.0	0.0	Tub
292.0	0.0	Fgf13
293.0	2.0	F8
294.0	0.0	Efnb1
295.0	0.0	Dkc1
296.0	1.0	Nek3
297.0	0.0	Ggn
298.0	0.0	Tnfsf13b
299.0	0.0	Arhgef7
300.0	0.0	Plpp5
301.0	0.0	Cdh11
302.0	2.0	Lsm6
303.0	0.0	Zfp821
304.0	0.0	Ifi30
305.0	2.0	Car7
306.0	0.0	Pla2g15
307.0	0.0	Adat1
308.0	2.0	Tex12
309.0	0.0	Tagln
310.0	2.0	Ddx25
311.0	0.0	Tmem218
312.0	0.0	Cgnl1
313.0	2.0	Sh3bgrl2
314.0	2.0	Plscr2
315.0	0.0	Mras
316.0	0.0	Ptgs2
317.0	0.0	Ltf
318.0	2.0	Arpp21
319.0	2.0	Cish
320.0	0.0	Inppl1
321.0	2.0	Heyl
322.0	1.0	Acsl3
323.0	0.0	C330027C09Rik
324.0	0.0	Palmd
325.0	2.0	Cryzl2
326.0	0.0	Otud7a
327.0	2.0	Caskin1
328.0	1.0	Zfp7
329.0	2.0	Stard9
330.0	2.0	Fkbpl
331.0	0.0	Dysf
332.0	0.0	D3Ertd254e
333.0	2.0	Slc16a2
334.0	0.0	Flvcr2
335.0	0.0	Dnajc17
336.0	1.0	Zbed4
337.0	0.0	Neurl1b
338.0	2.0	Sec22a
339.0	0.0	Chst11
340.0	0.0	Cd300a
341.0	0.0	Dnaic2
342.0	2.0	Pcdh11x
343.0	1.0	Grip1
344.0	0.0	Mdga2
345.0	2.0	Zfr2
346.0	2.0	Kri1
347.0	2.0	Eva1a
348.0	0.0	Slc24a5
349.0	2.0	Adrb1
350.0	2.0	Nat14
351.0	0.0	Gnptab
352.0	2.0	Ccl12
353.0	0.0	Galm
354.0	0.0	Tdrd7
355.0	2.0	Iqcg
356.0	0.0	Usp35
357.0	2.0	Dagla
358.0	0.0	Ids
359.0	2.0	Cd276
360.0	1.0	Smug1
361.0	2.0	Hyal3
362.0	0.0	Colec12
363.0	1.0	Tm6sf2
364.0	2.0	Sostdc1
365.0	0.0	3632451O06Rik
366.0	0.0	Glb1l2
367.0	2.0	Ccdc113
368.0	0.0	Tmem184a
369.0	1.0	Dner
370.0	0.0	Slitrk2
371.0	0.0	Kirrel2
372.0	0.0	Apln
373.0	0.0	Zcwpw1
374.0	0.0	Fgf2
375.0	0.0	Ttc13
376.0	2.0	Pafah2
377.0	0.0	Slc30a1
378.0	0.0	Plekhg2
379.0	0.0	Adgrl3
380.0	2.0	Armc3
381.0	2.0	Nek5
382.0	1.0	Xkr8
383.0	0.0	Dusp8
384.0	2.0	Pcdh18
385.0	0.0	Ankrd13b
386.0	0.0	Rapgefl1
387.0	0.0	Mrm3
388.0	0.0	Galnt18
389.0	2.0	Afg1l
390.0	0.0	Sbf2
391.0	0.0	Spsb2
392.0	2.0	Nos1ap
393.0	1.0	Mesd
394.0	0.0	Pcid2
395.0	3.0	Cep85l
396.0	2.0	Rap1gap2
397.0	0.0	Hace1
398.0	0.0	Baiap2l1
399.0	0.0	Garnl3
400.0	0.0	Nipal2
401.0	2.0	Bloc1s5
402.0	2.0	Mtg1
403.0	0.0	Arpin
404.0	0.0	Zfp503
405.0	1.0	Adgrg6
406.0	2.0	Whrn
407.0	2.0	Cntnap2
408.0	0.0	Rsph4a
409.0	0.0	Grin3a
410.0	0.0	Usp53
411.0	0.0	Galnt12
412.0	0.0	Zc3h10
413.0	2.0	Arhgap29
414.0	0.0	Mcph1
415.0	0.0	Heca
416.0	0.0	Eva1c
417.0	0.0	Pak7
418.0	1.0	Pacsin1
419.0	1.0	Slc26a10
420.0	0.0	Cfap69
421.0	0.0	Mettl27
422.0	1.0	Dnph1
423.0	0.0	Sh3pxd2b
424.0	0.0	Cep126
425.0	0.0	Oard1
426.0	0.0	Agbl2
427.0	2.0	Hlcs
428.0	0.0	Cables1
429.0	0.0	Gm11992
430.0	0.0	Npnt
431.0	2.0	Pla2g5
432.0	0.0	Arhgap11a
433.0	0.0	Chd7
434.0	0.0	Wnk3
435.0	1.0	Atp1b2
436.0	2.0	Mettl18
437.0	2.0	Arhgap32
438.0	0.0	Cacna2d4
439.0	0.0	Ago1
440.0	3.0	Sdk2
441.0	0.0	Bicdl1
442.0	2.0	Bbox1
443.0	2.0	BC006965
444.0	0.0	Zic5
445.0	2.0	Mpped1
446.0	0.0	Coro2b
447.0	3.0	Slc24a4
448.0	2.0	Csdc2
449.0	0.0	Grk3
450.0	0.0	4632404H12Rik
451.0	1.0	Zfyve1
452.0	0.0	Npl
453.0	0.0	Bex2
454.0	2.0	Tmem108
455.0	0.0	Mrap2
456.0	0.0	Gpr153
457.0	0.0	Trp53rkb
458.0	0.0	Wdr63
459.0	1.0	Qrfp
460.0	2.0	B3galnt1
461.0	0.0	Gjc2
462.0	0.0	Pcdhb12
463.0	0.0	Ubxn10
464.0	0.0	Tmem145
465.0	0.0	Pcdhb14
466.0	0.0	2900011O08Rik
467.0	0.0	Wfikkn2
468.0	0.0	Nxpe4
469.0	0.0	Il20rb
470.0	2.0	Crb3
471.0	0.0	A730020M07Rik
472.0	0.0	9930012K11Rik
473.0	2.0	Rasip1
474.0	0.0	Plppr4
475.0	0.0	Ankrd45
476.0	2.0	Kctd21
477.0	2.0	Zc2hc1c
478.0	0.0	Kcng4
479.0	0.0	Defb11
480.0	2.0	Nyap1
481.0	2.0	Ttll13
482.0	0.0	Olfr460
483.0	0.0	Basp1
484.0	2.0	C2cd4c
485.0	0.0	Cavin2
486.0	0.0	Gapt
487.0	0.0	Iqub
488.0	0.0	Hepacam
489.0	0.0	Usp27x
490.0	0.0	Kcnk6
491.0	0.0	B3gntl1
492.0	0.0	Fat4
493.0	1.0	Riox1
494.0	0.0	Ppp1r3b
495.0	2.0	4930432E11Rik
496.0	0.0	Cfap65
497.0	0.0	Cdh19
498.0	0.0	Dnah14
499.0	2.0	Atmin
500.0	2.0	Rnf152
501.0	0.0	Flrt1
502.0	2.0	Dip2c
503.0	0.0	Mlf1
504.0	2.0	Duxbl1
505.0	0.0	Klhl11
506.0	0.0	Cfap100
507.0	0.0	Slc25a47
508.0	2.0	C1galt1c1
509.0	2.0	Atxn7l2
510.0	0.0	Pcdh10
511.0	0.0	Nrap
512.0	2.0	Pdp1
513.0	0.0	Zfp219
514.0	0.0	Tenm2
515.0	0.0	Rd3
516.0	2.0	Krt8
517.0	0.0	Fzd9
518.0	0.0	Zfpm1
519.0	1.0	Grm5
520.0	2.0	Gal3st1
521.0	0.0	Nlrc3
522.0	2.0	Lpar4
523.0	0.0	Tdrp
524.0	0.0	Evc2
525.0	0.0	Prag1
526.0	0.0	Fzd2
527.0	0.0	C130071C03Rik
528.0	0.0	Ppp1r3g
529.0	0.0	Fam171a1
530.0	0.0	Fam228b
531.0	0.0	Zfp831
532.0	2.0	Txndc2
533.0	0.0	Tmem150c
534.0	2.0	Vstm4
535.0	2.0	Slc29a4
536.0	0.0	Zfp366
537.0	0.0	Amigo1
538.0	0.0	Gja1
539.0	0.0	Serpinb1b
540.0	2.0	Gprc5c
541.0	0.0	Sv2c
542.0	0.0	Swsap1
543.0	2.0	Zfp52
544.0	0.0	Pcdh1
545.0	0.0	Fam181b
546.0	0.0	Sox6
547.0	2.0	Prdm9
548.0	2.0	Igfn1
549.0	0.0	Lax1
550.0	2.0	Plpp2
551.0	0.0	Tmem106c
552.0	2.0	Oas1a
553.0	0.0	Dnah6
554.0	0.0	Rnaseh2a
555.0	2.0	9230110C19Rik
556.0	2.0	Spag16
557.0	0.0	Ficd
558.0	2.0	Gm9905
559.0	2.0	Zfp952
560.0	0.0	Zfp472
561.0	0.0	Fgfr3
562.0	2.0	D130007C19Rik
563.0	0.0	Aes
564.0	0.0	Tmem62
565.0	0.0	Gm4876
566.0	2.0	Pabpc1l
567.0	0.0	Dsp
568.0	2.0	Rab39
569.0	2.0	Fut9
570.0	0.0	Zfp580
571.0	0.0	Klhl25
572.0	2.0	Abcd2
573.0	0.0	Sag
574.0	0.0	Spock1
575.0	0.0	Cep70
576.0	2.0	Actr3b
577.0	2.0	Hoxaas2
578.0	2.0	Mok
579.0	2.0	Homez
580.0	2.0	Ccdc189
581.0	2.0	St6galnac2
582.0	0.0	Arhgap24
583.0	0.0	Mpp7
584.0	0.0	Pus7
585.0	1.0	Prdm2
586.0	2.0	Lepr
587.0	2.0	Zfp119a
588.0	0.0	1700084J12Rik
589.0	0.0	Smco4
590.0	0.0	Kcnh1
591.0	1.0	Zfp958
592.0	2.0	Fcgr4
593.0	0.0	Ntrk3
594.0	0.0	Slc14a1
595.0	0.0	Mamld1
596.0	0.0	Ccdc28a
597.0	2.0	Calcrl
598.0	0.0	Syn3
599.0	0.0	AU019823
600.0	1.0	Slc4a4
601.0	0.0	Lsamp
602.0	0.0	Sfmbt2
603.0	0.0	Acvr2b
604.0	0.0	Dpp6
605.0	0.0	Spry3
606.0	2.0	Rbak
607.0	0.0	Lmnb2
608.0	2.0	Cd200r4
609.0	0.0	Hs6st2
610.0	2.0	Erbb2
611.0	0.0	Ap3b2
612.0	0.0	Atp11c
613.0	2.0	Cyp26b1
614.0	2.0	Sorcs3
615.0	0.0	Sfxn4
616.0	1.0	Prpf38a
617.0	0.0	Slc24a3
618.0	0.0	Slco1a5
619.0	0.0	Mro
620.0	0.0	Paqr9
621.0	0.0	Ccdc146
622.0	0.0	Cdpf1
623.0	1.0	Gm26202
624.0	0.0	Gm22574
625.0	0.0	Muc5b
626.0	0.0	Spag8
627.0	0.0	Rnasel
628.0	0.0	Zfp810
629.0	0.0	Hes6
630.0	0.0	Xlr4b
631.0	0.0	Zic3
632.0	0.0	Zfp120
633.0	0.0	Col8a1
634.0	1.0	Macrod2
635.0	0.0	Ap5s1
636.0	0.0	Efcab1
637.0	0.0	Ptprz1
638.0	0.0	Fgfr1op
639.0	0.0	Nr2f1
640.0	0.0	Marcks
641.0	1.0	Zfp125
642.0	2.0	Cacng7
643.0	0.0	Sco1
644.0	0.0	Gpr179
645.0	0.0	Nlrp1b
646.0	0.0	Fam217b
647.0	0.0	Zfp974
648.0	2.0	Pla2g4d
649.0	0.0	Rbm47
650.0	0.0	Ccdc78
651.0	2.0	Zfp213
652.0	0.0	Grid2
653.0	0.0	Klrg2
654.0	0.0	Cfap44
655.0	0.0	Cebpd
656.0	2.0	1810009A15Rik
657.0	2.0	Rtl4
658.0	0.0	Mcc
659.0	0.0	2900055J20Rik
660.0	2.0	Ccnf
661.0	0.0	Lyrm9
662.0	0.0	Zfp783
663.0	2.0	1500011B03Rik
664.0	0.0	4930522L14Rik
665.0	0.0	2310040G07Rik
666.0	0.0	Lrrc61
667.0	2.0	Drc1
668.0	0.0	D730003I15Rik
669.0	0.0	Ifi204
670.0	0.0	Fbxo36
671.0	2.0	Gm10558
672.0	2.0	Gm10634
673.0	0.0	Rec114
674.0	0.0	I830077J02Rik
675.0	2.0	Fat3
676.0	0.0	Syndig1
677.0	0.0	Chst14
678.0	0.0	Gm10800
679.0	0.0	Erich2
680.0	2.0	Scn2a
681.0	0.0	Commd6
682.0	0.0	Trbj2-1
683.0	2.0	Igkv17-127
684.0	0.0	Trav16n
685.0	0.0	Dnm3os
686.0	0.0	Smim1
687.0	1.0	Tmppe
688.0	0.0	Gm14966
689.0	2.0	Utp14b
690.0	0.0	Nat8f6
691.0	0.0	6530402F18Rik
692.0	2.0	Gm9311
693.0	0.0	Gm12216
694.0	0.0	Gm9670
695.0	2.0	Gm13263
696.0	0.0	Zcchc9-ps
697.0	2.0	Gm12036
698.0	0.0	Gm15472
699.0	2.0	Gm13073
700.0	0.0	Hoxb3os
701.0	0.0	C630043F03Rik
702.0	2.0	Gm14424
703.0	2.0	C230035I16Rik
704.0	2.0	Gm14011
705.0	2.0	Egfros
706.0	2.0	Gm12758
707.0	0.0	Kdm6bos
708.0	0.0	Gm15663
709.0	2.0	Gm15964
710.0	0.0	4921531C22Rik
711.0	0.0	Gm15601
712.0	0.0	Frmpd1os
713.0	2.0	1700007J10Rik
714.0	2.0	Gm13723
715.0	0.0	Gm15875
716.0	0.0	Gm13393
717.0	0.0	E130102H24Rik
718.0	0.0	Gm11579
719.0	1.0	4932443L11Rik
720.0	0.0	Gm12981
721.0	0.0	Eldr
722.0	0.0	Gm16638
723.0	0.0	Cers1
724.0	0.0	Gm11266
725.0	0.0	Gm13905
726.0	2.0	A330041J22Rik
727.0	2.0	Gm16835
728.0	0.0	Gm12976
729.0	0.0	Epb41l4aos
730.0	2.0	Gm16174
731.0	0.0	4930419G24Rik
732.0	2.0	1500009L16Rik
733.0	2.0	1700028K03Rik
734.0	1.0	Rbm12
735.0	2.0	Olfr287
736.0	2.0	Pcp4
737.0	0.0	1700071M16Rik
738.0	0.0	Gcnt4
739.0	0.0	Gm8857
740.0	2.0	Gm20501
741.0	2.0	Gm18294
742.0	0.0	Gm20692
743.0	1.0	Ighv10-3
744.0	1.0	Sox1
745.0	2.0	Tmem151b
746.0	2.0	Gdap10
747.0	2.0	Gm26819
748.0	2.0	1810034E14Rik
749.0	0.0	Gm3764
750.0	0.0	A630072L19Rik
751.0	0.0	Gm26597
752.0	0.0	Gm17552
753.0	0.0	D130017N08Rik
754.0	2.0	Gm26532
755.0	2.0	Gm26835
756.0	0.0	Carmn
757.0	0.0	Gm16897
758.0	0.0	A330048O09Rik
759.0	2.0	Gm16958
760.0	2.0	Jpx
761.0	2.0	Gm10561
762.0	0.0	C530050E15Rik
763.0	0.0	9330104G04Rik
764.0	0.0	Gm26703
765.0	0.0	A130014A01Rik
766.0	0.0	A330093E20Rik
767.0	0.0	2310009A05Rik
768.0	2.0	Hm629797
769.0	0.0	Gm28320
770.0	0.0	A330087D11Rik
771.0	0.0	Gm28791
772.0	0.0	9430060I03Rik
773.0	2.0	Gm37107
774.0	1.0	Gm37470
775.0	0.0	Gm38190
776.0	2.0	9430053O09Rik
777.0	2.0	Gm38344
778.0	0.0	Gm7694
779.0	0.0	Gm38355
780.0	0.0	Gm38111
781.0	0.0	Gm37900
782.0	2.0	Gm37306
783.0	0.0	Gm37558
784.0	0.0	Gm18752
785.0	0.0	Gm37645
786.0	0.0	Gm19335
787.0	0.0	8030445P17Rik
788.0	0.0	Gm37242
789.0	0.0	Gm37768
790.0	0.0	Gm37606
791.0	0.0	Gm37940
792.0	2.0	Gm37313
793.0	2.0	Gm37880
794.0	2.0	Gm37700
795.0	0.0	Gm37254
796.0	2.0	Gm37735
797.0	2.0	Gm43267
798.0	0.0	Gm43062
799.0	0.0	Gm42946
800.0	0.0	Gbp6
801.0	0.0	Gm42500
802.0	0.0	5830487J09Rik
803.0	2.0	Gm42974
804.0	3.0	Gm43765
805.0	0.0	Gm43379
806.0	1.0	Gm43200
807.0	0.0	Gm42998
808.0	0.0	Gm8891
809.0	0.0	Gm42971
810.0	1.0	Gm43508
811.0	0.0	Gm43322
812.0	2.0	Gm43065
813.0	0.0	Gm42495
814.0	0.0	Gm42970
815.0	2.0	D630030B08Rik
816.0	0.0	Gm20186
817.0	0.0	Gm42735
818.0	2.0	Gm43771
819.0	1.0	4833403J16Rik
820.0	0.0	Gm44433
821.0	0.0	Gm44093
822.0	0.0	Gm44103
823.0	2.0	D530018E20Rik
824.0	2.0	Gm44257
825.0	0.0	Gm43963
826.0	0.0	Gm5112
827.0	2.0	Gm44260
828.0	1.0	Gm44053
829.0	2.0	Gm16499
830.0	2.0	9330118I20Rik
831.0	2.0	Gm44559
832.0	0.0	Gm45200
833.0	2.0	B230311B06Rik
834.0	0.0	Gm45597
835.0	0.0	Gm31166
836.0	2.0	Gm45262
837.0	0.0	Gm45257
838.0	2.0	Gm45250
839.0	2.0	Gm45242
840.0	2.0	Gm31036
841.0	2.0	Gm47179
842.0	2.0	Gm48822
843.0	2.0	Gm47147
844.0	0.0	Gm48740
